楼层号,评论时间,用户名称,用户性别,用户等级,用户会员等级,装扮名称,装扮编号,装扮所属up主,评论内容
3019,2021-01-23 10:42:56,神無月憐,男,6,大会员,无,000000,无,[tv_doge]一群刷着差不多得了的人在我看来和那些饭圈没啥两样，一个国内虚拟偶像团体，还没登场就要先遭受炮火波及。开团得比谁都起劲，她们是桐生可可不成？还是犯了哪条法律？如果是这样，我将带头冲锋，如果不是，还请嘴下积德，说话带点脑子。脑袋不是让你拿来凑身高的
3018,2021-01-22 23:44:37,永遠最愛Akina,保密,5,大会员,无,000000,无,热评笑死我了哈哈哈，v圈本来什么样没数吗？
3017,2021-01-22 23:01:56,临水兆,保密,5,年度大会员,嘉然今天吃什么,004547,嘉然今天吃什么,很难不点关注[打call]
3015,2021-01-22 20:33:37,皮傲式,女,5,年度大会员,初音未来13周年,001079,初音未来13周年,我投降，我投降[热词系列_害怕]
3014,2021-01-22 18:31:58,TorieI,保密,5,大会员,无,000000,无,热评都是幻官，是不是幻士看到有实力有资源的v来了就急了啊😅😅😅
3013,2021-01-22 13:45:40,夏咲Neko_KTK,男,5,大会员,无,000000,无,蒙了[笑哭]
3012,2021-01-21 23:48:50,小白137,男,5,年度大会员,雪未来,000594,雪未来,所以真正的路人看到现在这样是什么感受呢……
3011,2021-01-21 22:22:42,幽幽子Official,男,6,年度大会员,良辰美景·不问天,007880,良辰美景·不问天,蚌埠住了🤣🤣🤣
3006,2021-01-21 15:13:30,发誓不魔怔,男,5,年度大会员,嘉然今天吃什么,022201,嘉然今天吃什么,热评的幻官实在是很难让我绷得住啊🤗
3005,2021-01-21 10:19:04,罗圣说刑法,男,6,年度大会员,无,000000,无,V圈都给热评们守护完了😅
3004,2021-01-20 22:27:15,Byzantine-Empire,男,5,大会员,嘉然今天吃什么,003732,嘉然今天吃什么,热评都是幻官😅
3003,2021-01-20 12:21:07,叉刀口口,女,6,年度大会员,嘉然今天吃什么,023556,嘉然今天吃什么,回头来看评论区真有意思😅
3002,2021-01-20 02:51:28,椎名浩浩,男,5,年度大会员,崩坏3·天穹流星,002159,崩坏3·天穹流星,大家好，我是bilibili用户。\n十分感谢大家一直以来的支持。\n最近由于本人精神状态的不稳定及措辞不当，说了很多攻击乐华公司和其粉丝的话，对此我真的非常抱歉。\n而我自己，目前正处于想要尽快打起精神而着急采取行动的状态中。出于以上的考虑，我将停止包括百度贴吧，bilibili，nga在内的全平台攻击乐华公司的活动，进行维持一周左右的自肃，还请大家给我一段整理心情的时间。并允许我在复播的时候，于bilibili限定和nga专楼中向乐华公司的粉丝进行正式的道歉。\n在我过往的anti中遭遇困难的时候，持续支持鼓励我的大家，以及现在还在攻击乐华公司和其粉丝的人们，我只能说你们好自为之。非常感谢你们。\n我会给乐华公司磕头的，希望粉丝能够信任我并原谅我。\n\n🏳🏳🏳🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃
2999,2021-01-19 22:18:46,唁鸦-反骨,男,5,年度大会员,无,000000,无,乐了🤭
2998,2021-01-19 21:54:49,以虞待不虞,保密,5,年度大会员,嘉然今天吃什么,022231,嘉然今天吃什么,热评都是幻官，蚌埠住了，这评论区也太乐了
2996,2021-01-19 11:13:52,Jo咔,保密,5,年度大会员,嘉然今天吃什么,022936,嘉然今天吃什么,笑死
2995,2021-01-19 02:10:54,卡chan,保密,6,年度大会员,嘉然今天吃什么,013842,嘉然今天吃什么,乐死我了😅
2994,2021-01-18 18:50:47,一匁离殇,男,5,大会员,无,000000,无,作为一个时间👮真的是很难绷得住
2993,2021-01-18 17:17:55,Virtual_Air,保密,4,普通会员,无,000000,无,喷人带上别的粉丝是什么成分就很有东西
2992,2021-01-18 16:33:40,鲁姓男子,男,6,年度大会员,嘉然今天吃什么,008651,嘉然今天吃什么,泥完了
2991,2021-01-18 15:28:12,墨瑟风车,保密,6,年度大会员,嘉然今天吃什么,031542,嘉然今天吃什么,作为一个时间👮真的是很难绷得住
2990,2021-01-18 15:13:23,墨瑟风车,保密,6,年度大会员,嘉然今天吃什么,031542,嘉然今天吃什么,热评乐死我了
2989,2021-01-18 13:29:42,晚安_白夜长眠,保密,5,大会员,七海演唱会,004361,七海演唱会,nga能在表演一下那个吗\n[无语]你以为我不知道你在说那个v吗\n 锁来\n[热词系列_有内味了]
2987,2021-01-18 11:10:57,mikuの葱葱人,男,5,年度大会员,初音未来13周年,039359,初音未来13周年,全反水了是吧😅
2985,2021-01-17 23:18:41,我叫阿城-,保密,5,大会员,无,000000,无,哈哈，评论里小丑好多
2984,2021-01-17 07:15:48,北庐,男,4,大会员,一周年纪念装扮,006405,装扮娘,抱歉，原来我才是🤡
2983,2021-01-17 04:41:58,トガタ,保密,4,年度大会员,无,000000,无,作为一个时间👮真的是很难绷得住
2982,2021-01-16 23:53:00,天际亦浮云,男,5,年度大会员,嘉然今天吃什么,023952,嘉然今天吃什么,视频刚发的时候我看了眼评论区就在想说不定以后这节目效果会拉满，没想到真成了，乐死了🤣
2981,2021-01-16 11:44:46,闪电麦昆麦昆,保密,5,年度大会员,嘉然今天吃什么,011170,嘉然今天吃什么,🤣🤣🤣年度最乐评论区
2979,2021-01-15 22:18:51,TorieI,保密,5,大会员,无,000000,无,就爱看国v干碎收租yhm😊😊😊
2978,2021-01-15 19:19:07,南方普洱茶,男,6,大会员,嘉然今天吃什么,010524,嘉然今天吃什么,😅虽然一开始就没觉得饭圈国V会有某些人颅内幻想出来的洪水猛兽可怕。但是万万没想到基础素质能好到被V圈人作为用来攻击V圈mmr的工具。
2977,2021-01-14 12:52:48,乱先生码字,男,6,年度大会员,无,000000,无,资本不下场看不出别的v有多贵物😅，现在连个3d模型都没有的v赶紧找个班上吧😅
2975,2021-01-12 12:04:09,清_昼,男,5,年度大会员,无,000000,无,哥啊，咋还没一统V圈啊，等着看乐子呢
2974,2021-01-11 14:06:06,朝の雨,男,6,年度大会员,嘉然今天吃什么,007351,嘉然今天吃什么,笑嘻了
2973,2021-01-10 20:28:12,lightcolour,男,6,大会员,物述有栖,009441,物述有栖,热评都是宦官是吧😅
2972,2021-01-10 19:00:22,百年致敬者,保密,4,大会员,无,000000,无,蚌埠住了
2970,2021-01-10 01:07:21,海绵宝宝影流勾儿,保密,5,年度大会员,嘉然今天吃什么,007971,嘉然今天吃什么,作为一个时间👮真的是很难绷得住
2969,2021-01-10 00:25:28,米其林带厨,保密,5,年度大会员,嘉然今天吃什么,025566,嘉然今天吃什么,无条件🏳🏳🏳🏳
2968,2021-01-09 23:44:09,嘉然小天使,男,6,年度大会员,嘉然今天吃什么,000564,嘉然今天吃什么,嘉人们 好起来了😅
2965,2021-01-09 00:07:43,圣珈冉,男,5,大会员,嘉然今天吃什么,024629,嘉然今天吃什么,我们还在拿石头木棍打架，人家开着航空母舰过来喽
2964,2021-01-08 23:48:03,晚安_白夜长眠,保密,5,大会员,七海演唱会,004361,七海演唱会,🐜再爬，浑身难受，手就一直在抖
2963,2021-01-08 17:31:42,asdfafa,保密,6,年度大会员,嘉然今天吃什么,027644,嘉然今天吃什么,🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️🏳️
2962,2021-01-08 16:59:13,嘉然今天抽什么_,男,4,大会员,嘉然今天吃什么,011539,嘉然今天吃什么,现在是什么局势？😅
2961,2021-01-08 14:11:42,钓鱼的king,男,6,大会员,洛天依8th生日纪念,004223,洛天依8th生日纪念,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2959,2021-01-08 01:37:58,笨I笨I恰,男,5,年度大会员,无,000000,无,笑嘻了 很难不乐[大笑][大笑]
2958,2021-01-07 13:51:28,60g39p9,保密,6,大会员,嘉然今天吃什么,012161,嘉然今天吃什么,As没直播我要死了[大哭]
2957,2021-01-07 10:28:47,就糙嘉然,男,5,大会员,嘉然今天吃什么,054991,嘉然今天吃什么,笑洗了，热评前几都是宦官是吧😅
2956,2021-01-07 03:25:18,トガタ,保密,4,年度大会员,无,000000,无,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2955,2021-01-07 02:13:05,Once丶柒,保密,5,年度大会员,乙女音,000555,乙女音,好起来了嘉人们😅
2953,2021-01-06 23:43:57,SOS團團長涼宮ハルヒ,保密,5,年度大会员,鹿乃,017052,鹿乃,可不敢不gachi😅😅😅
2952,2021-01-06 22:26:53,faQ123,保密,6,年度大会员,无,000000,无,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2950,2021-01-05 22:57:40,Mrash丶,保密,5,大会员,无,000000,无,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2949,2021-01-05 20:15:25,神奇的冰友在哪里,保密,5,大会员,无,000000,无,Fk u and never come back
2948,2021-01-05 15:39:00,霞外籠逗留記,男,5,大会员,无,000000,无,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2947,2021-01-05 12:12:05,Alpha-91415,男,6,年度大会员,雪未来,037875,雪未来,🏳️🏳️🏳️🖐🏻️😅🖐🏻️🏳️🏳️🏳️
2946,2021-01-05 12:11:14,Alpha-91415,男,6,年度大会员,雪未来,037875,雪未来,😅😅😅😅😅😅😅😅
2945,2021-01-05 10:42:49,有爱的小风,男,5,大会员,无,000000,无,"看到最前面的动态，""污染我们纯粹的v圈""[怪我咯]"
2944,2021-01-05 08:29:55,蒙古陈叔叔,男,5,大会员,初音未来13周年,017925,初音未来13周年,baby你出现后 世界都安静🌃让背景solo 充满 甜蜜节奏💓是我 听过的所有 浪漫又温馨 旋律🎶请 握紧我的手🤲
2943,2021-01-05 00:42:58,国窖啤酒,保密,5,年度大会员,鹿乃,005515,鹿乃,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2941,2021-01-04 21:56:24,bili_303251231,保密,3,大会员,无,000000,无,为什么你只看到樱花妹坐着收租混吃等死，却没有看到A-Soul的队员们高强度表演才艺回应弹幕。
2940,2021-01-04 21:29:58,钓鱼的king,男,6,大会员,洛天依8th生日纪念,004223,洛天依8th生日纪念,很难不支持as[雪未来_打气]
2939,2021-01-04 14:54:03,十一紫苑,保密,5,大会员,无,000000,无,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2938,2021-01-04 09:18:01,亵渎嘉然的人有难了,男,6,大会员,嘉然今天吃什么,007778,嘉然今天吃什么,くあい くあいくあい くあいくあい くあいくあい 💃💃💃だなおざいちえんいん💃💃💃わい わいわい わいわい わいわい💃💃💃ふんくあんでじあおみ へるもんしあんじん ちんだいをたおり💃💃💃
2937,2021-01-04 06:20:13,小林檬脆脆鲨,保密,5,年度大会员,#EveOneCat,058689,#EveOneCat,快 快快 快快 快快 💃💃💃大脑在牵引💃💃💃歪 歪歪 歪歪 歪歪💃💃💃疯狂的着迷 荷尔蒙陷阱 请带我逃离💃💃💃
2936,2021-01-04 02:05:30,悲风-而泣,男,6,年度大会员,进击的冰糖,011645,冰糖IO,快 快快 快快快 💃💃💃大脑在牵引💃💃💃
2933,2021-01-03 23:43:07,__小橘,男,5,年度大会员,嘉然今天吃什么,016766,嘉然今天吃什么,我一直都是嘉人啊[星星眼]
2932,2021-01-03 22:42:21,快进到,男,5,大会员,无,000000,无,好起来了嘉人们[星星眼]
2931,2021-01-03 15:00:11,MianyangEason_,男,6,年度大会员,无,000000,无,😆😆😆
2928,2021-01-02 19:02:16,神奇的冰友在哪里,保密,5,大会员,无,000000,无,Fk u and never come back
2927,2021-01-02 14:29:24,故余_,男,5,大会员,嘉然今天吃什么,040038,嘉然今天吃什么,[吃瓜]
2925,2021-01-02 13:51:25,本場きりえ,男,4,年度大会员,Kizuna AI,000017,Kizuna AI,[雪未来_忍住不笑]还好我一开始没有发表意见
2920,2021-01-02 03:17:47,梵蒂冈伏地魔,保密,5,年度大会员,无,000000,无,快跑！！！\n我直接前进4000不回头，二维宇宙踢皮球\n饭圈打三体那不是跟玩一样？
2919,2021-01-02 01:06:07,STKSNR,保密,5,年度大会员,嘉然今天吃什么,008381,嘉然今天吃什么,太乐了[呲牙]，某些人再看一眼是不是(    )
2918,2021-01-01 23:01:36,塘边小草_,保密,5,大会员,嘉然今天吃什么,002565,嘉然今天吃什么,实在感慨🤣，还统一战线呢🤣
2917,2021-01-01 20:39:07,清风凉茶ll号R,男,5,年度大会员,物述有栖,003828,物述有栖,回来回顾下，太乐了🤣🤣🤣
2915,2021-01-01 13:08:43,究极闪耀兔,男,5,年度大会员,嘉然今天吃什么,003760,嘉然今天吃什么,这弹幕乐死了
2912,2020-12-28 00:54:49,DQTN,保密,5,年度大会员,嘉然今天吃什么,014367,嘉然今天吃什么,现在回头再看看，真的太乐了😆😆😆
2911,2020-12-27 15:54:05,年墨suki,女,5,大会员,嘉然今天吃什么,014027,嘉然今天吃什么,好起来啦🤗🤗
2909,2020-12-27 08:43:58,SIAWET,男,6,年度大会员,雫るる,002699,雫るる,😅😅😅
2907,2020-12-26 23:07:30,叙利亚打法,保密,5,大会员,无,000000,无,我早就是嘉人了呀
2906,2020-12-26 23:05:36,EasyRider,保密,6,年度大会员,湊-阿库娅,045523,湊-阿库娅,如今终于可以站起来说：好时代！来临了！！！！！！！！！！！
2905,2020-12-25 13:04:43,罗姆和卡,男,3,普通会员,无,000000,无,🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️
2901,2020-12-24 18:49:22,十八宴,男,6,大会员,嘉然今天吃什么,007155,嘉然今天吃什么,好起来了，好起来了呀，饭圈ptsd可以省省了
2899,2020-12-23 18:38:55,栖落ccccc,女,4,年度大会员,崩坏3·天穹流星,000003,崩坏3·天穹流星,害怕[辣眼睛-圣诞]
2898,2020-12-23 18:29:32,猪排肘子,保密,5,年度大会员,无,000000,无,太哈人了，xdm我先跑了😅🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️
2896,2020-12-23 12:38:24,lalipo小地球,保密,5,年度大会员,嘉然今天吃什么,027647,嘉然今天吃什么,😅🏳🏳🏳🏳
2894,2020-12-22 17:09:28,账号已注销,保密,0,普通会员,无,000000,无,😅🙌🏼
2893,2020-12-20 10:19:01,神之右左手,保密,5,大会员,嘉然今天吃什么,006097,嘉然今天吃什么,🏳🏳🏳🏳
2892,2020-12-16 22:15:53,日夜工坊,男,6,年度大会员,年度大会员,,,美好的v圈留给你们守护了，我先卡其脱离太了[热词系列_害怕]
2889,2020-12-16 11:31:32,虚拟嘉然Official,保密,4,普通会员,无,000000,无,卡其脱离太🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️
2888,2020-12-15 18:56:38,不到死线不会干活,保密,5,年度大会员,无,000000,无,黑吃黑才有意思
2885,2020-12-14 00:37:20,bdffg,保密,5,年度大会员,初音未来13周年,041320,初音未来13周年,别吧
2883,2020-12-12 21:52:41,起名真麻烦233333,保密,4,大会员,2233幻星集,059670,2233幻星集,真正的带资本来了？盲猜我们应该先滚哦！
2882,2020-12-12 20:44:26,_西伯利亚大尾狼_,男,5,大会员,绯赤艾莉欧,007902,绯赤艾莉欧,坏起来力
2880,2020-12-10 23:46:27,影末末末,女,6,年度大会员,嘉然今天吃什么,020759,嘉然今天吃什么,乐华草，快进到挖机出vup男团
2879,2020-12-10 08:45:34,Mist轻雾,女,6,年度大会员,初音未来13周年,024237,初音未来13周年,大家好，我是bilibili用户。\n十分感谢大家一直以来的支持。\n最近由于本人精神状态的不稳定及措辞不当，说了很多攻击乐华公司和其粉丝的话，对此我真的非常抱歉。\n而我自己，目前正处于想要尽快打起精神而着急采取行动的状态中。出于以上的考虑，我将停止包括百度贴吧，bilibili，nga在内的全平台攻击乐华公司的活动，进行维持一周左右的自肃，还请大家给我一段整理心情的时间。并允许我在复播的时候，于bilibili限定和nga专楼中向乐华公司的粉丝进行正式的道歉。\n在我过往的anti中遭遇困难的时候，持续支持鼓励我的大家，以及现在还在攻击乐华公司和其粉丝的人们，我只能说你们好自为之。非常感谢你们。\n我会给乐华公司磕头的，希望粉丝能够信任我并原谅我。
2877,2020-12-09 21:30:03,僵尸雀,男,5,普通会员,无,000000,无,叔叔打丝K得
2876,2020-12-06 20:05:05,夏色まつり单推Official,男,5,年度大会员,雪未来,030798,雪未来,别给这引流了，你们粉丝太恶心了
